Description,Price,Rating,Product URL
365 STORE TO DOOR Rock Salt - for Cooking | Sendha Namak - 400 gm,₹175,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A047441437PHCJY8JE6H7&url=%2F365-STORE-DOOR-Rock-Salt%2Fdp%2FB08WKNQ1DD%2Fref%3Dsr_1_392_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296549%26sr%3D8-392-spons%26psc%3D1&qualifier=1627296549&id=391849515896127&widgetName=sp_mtf
Green Habit Himalayan Rock Salt Powder (3 Kg Pack),₹749,3.9 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A034438412THC12LJ6J16&url=%2FGreen-Habit-Himalayan-Rock-Powder%2Fdp%2FB07NWPRMWW%2Fref%3Dsr_1_393_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296549%26sr%3D8-393-spons%26psc%3D1&qualifier=1627296549&id=391849515896127&widgetName=sp_btf
Green Wealth - Himalayan Pink Rock Salt Crystals - 2.25 Kgs,₹700,4.6 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A02600743041FVUN3OMGH&url=%2FGreen-Wealth-Himalayan-Pink-Crystals%2Fdp%2FB07LD4VNJH%2Fref%3Dsr_1_394_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296549%26sr%3D8-394-spons%26psc%3D1&qualifier=1627296549&id=391849515896127&widgetName=sp_btf
"Green Habit Pink Himalayan Rock Salt Granules, (1)",₹299,3.0 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A0234961209G9JNUOYCDA&url=%2FGreen-Habit-Pink-Himalayan-Granules%2Fdp%2FB089RHRNKQ%2Fref%3Dsr_1_395_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296549%26sr%3D8-395-spons%26psc%3D1%26smid%3DAJAJ11HDKEKBJ&qualifier=1627296549&id=391849515896127&widgetName=sp_btf
"Farm and Farmers Black Salt Powder/Kala Namak, 900 gm",₹229,5.0 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A055269517CRCVPRHL8AR&url=%2FFarm-Farmers-Black-Powder-Namak%2Fdp%2FB08JGLVJGP%2Fref%3Dsr_1_396_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296549%26sr%3D8-396-spons%26psc%3D1&qualifier=1627296549&id=391849515896127&widgetName=sp_btf
"Farm and Farmers Black Salt Powder/Kala Namak, 400 gm",₹209,5.0 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A05525951442F585NUXTU&url=%2FFarm-Farmers-Black-Powder-Namak%2Fdp%2FB08JGLM47Q%2Fref%3Dsr_1_433_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296550%26sr%3D8-433-spons%26psc%3D1&qualifier=1627296550&id=4932301594554652&widgetName=sp_atf_next
"Farm and Farmers Black Salt Whole/Kala Namak, 400 gm",₹179,4.2 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A0770275FTWIISWEYGAB&url=%2FFarm-Farmers-Black-Whole-Namak%2Fdp%2FB08JGC8RC8%2Fref%3Dsr_1_434_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296550%26sr%3D8-434-spons%26psc%3D1&qualifier=1627296550&id=4932301594554652&widgetName=sp_atf_next
WETE GARLIC GINGER ONION PEPPER CHILLY SALT,₹190,4.7 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A0533102N6C5IYQZ1I4U&url=%2FWETE-GARLIC-GINGER-PEPPER-CHILLY%2Fdp%2FB08W35NSR1%2Fref%3Dsr_1_435_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296550%26sr%3D8-435-spons%26psc%3D1&qualifier=1627296550&id=4932301594554652&widgetName=sp_atf_next
SIRIDHANYA-Shadras Natural Pink Rock Salt_1 kg (Pack of 3),₹300,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A05246851YBJIKLC4RPAV&url=%2FSIRIDHANYA-Shadras-Natural-Pink-Rock-Salt_1%2Fdp%2FB099DSFS12%2Fref%3Dsr_1_436_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296550%26sr%3D8-436-spons%26psc%3D1&qualifier=1627296550&id=4932301594554652&widgetName=sp_atf_next
Nutty Yogi Ayurvedic Digestive Salt 125 Gm,₹89,4.0 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A086664538JSYS5EZ2WYN&url=%2FNutty-Yogi-Ayurvedic-Digestive-Salt%2Fdp%2FB0754HSVCK%2Fref%3Dsr_1_437_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296550%26sr%3D8-437-spons%26psc%3D1%26smid%3DAP0OOZE9PRLH0&qualifier=1627296550&id=4932301594554652&widgetName=sp_mtf
Yom Combo Of 4 Sprinkler-4 Nos Each 100 Gm,₹221,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A0681191W5DIK97EFA5S&url=%2FYom-Combo-Sprinkler-4-Nos-Each%2Fdp%2FB091YYDN7K%2Fref%3Dsr_1_438_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296550%26sr%3D8-438-spons%26psc%3D1&qualifier=1627296550&id=4932301594554652&widgetName=sp_mtf
WETE GARLIC SALT,₹175,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A05330021VS21NNS0PSWT&url=%2FWETE-TRUST-OF-FOUNDATION-GARLIC%2Fdp%2FB08W34BTJK%2Fref%3Dsr_1_439_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296550%26sr%3D8-439-spons%26psc%3D1&qualifier=1627296550&id=4932301594554652&widgetName=sp_mtf
AS CHEFS COOK Natural Himalayan Rose Pink Salt COARSE (400G),₹147,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A07828003EZYSUA1ZLPW&url=%2FAS-CHEFS-COOK-Natural-Himalayan%2Fdp%2FB07VXDTKND%2Fref%3Dsr_1_440_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296550%26sr%3D8-440-spons%26psc%3D1&qualifier=1627296550&id=4932301594554652&widgetName=sp_mtf
Naturevibe Botanicals Monosodium Glutamate (Msg) - 200g | Ajinomoto | Chinese Salt,₹230,4.4 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A0886816MPTUYAFBU3ZM&url=%2FNaturevibe-Botanicals-Monosodium-Glutamate-MSG%2Fdp%2FB084CZ81F5%2Fref%3Dsr_1_441_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296550%26sr%3D8-441-spons%26psc%3D1&qualifier=1627296550&id=4932301594554652&widgetName=sp_btf
"Green Habit, Himalayan 1 Kg Pack, Rock Salt Powder, Pink",₹290,3.9 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A06712318QN3S5FF1H0U&url=%2FGreen-Habit-Himalayan-Rock-Powder%2Fdp%2FB07NWLHTMF%2Fref%3Dsr_1_442_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296550%26sr%3D8-442-spons%26psc%3D1%26smid%3DAJAJ11HDKEKBJ&qualifier=1627296550&id=4932301594554652&widgetName=sp_btf
"Green Habit Pink Himalayan Rock Salt Granules, (750)",₹275,3.0 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A0234249JMZIDPA4MYKM&url=%2FGreen-Habit-Pink-Himalayan-Granules%2Fdp%2FB089RHKGQF%2Fref%3Dsr_1_443_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296550%26sr%3D8-443-spons%26psc%3D1%26smid%3DAJAJ11HDKEKBJ&qualifier=1627296550&id=4932301594554652&widgetName=sp_btf
"Farm and Farmers Himalayan Pink Salt Powder/Sendha Namak, 900 gm",₹209,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A05513031U2RXJJDPNXFG&url=%2FFarmers-Himalayan-Powder-Sendha-Namak%2Fdp%2FB08JG5V3J7%2Fref%3Dsr_1_444_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296550%26sr%3D8-444-spons%26psc%3D1&qualifier=1627296550&id=4932301594554652&widgetName=sp_btf
"Aaswad Impex LLP Garlic Salt (Black, 100 Grams)",₹290,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A03446522CZTO5Z8B1CKD&url=%2FAaswad-Impex-LLP-Garlic-Black%2Fdp%2FB0813N2R7F%2Fref%3Dsr_1_481_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296552%26sr%3D8-481-spons%26psc%3D1&qualifier=1627296552&id=1917310977014418&widgetName=sp_atf_next
VAHIN Homemade Food Products Pink Himalayan Rock Salt / Indhu salt 100% Natural-1kg,₹260,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A05017513QVIW5PJW5B1O&url=%2FVAHIN-Homemade-Products-Himalayan-Natural-1kg%2Fdp%2FB092G55G6N%2Fref%3Dsr_1_482_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296552%26sr%3D8-482-spons%26psc%3D1&qualifier=1627296552&id=1917310977014418&widgetName=sp_atf_next
B&B Organics Rock Salt (Himalayan Salt) (250 Grams),₹160,5.0 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A0531847141IDE4KDBV4U&url=%2FOrganics-Rock-Salt-Himalayan-Grams%2Fdp%2FB07P5LT2HK%2Fref%3Dsr_1_483_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296552%26sr%3D8-483-spons%26psc%3D1&qualifier=1627296552&id=1917310977014418&widgetName=sp_atf_next
Organic Bites Himalyan Pink Rock Salt Powder -5 Kg,₹920,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A045525714Z0BZGA4KO6R&url=%2FOrganic-Bites-Himalyan-Pink-Powder%2Fdp%2FB08TMCTVQR%2Fref%3Dsr_1_484_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296552%26sr%3D8-484-spons%26psc%3D1&qualifier=1627296552&id=1917310977014418&widgetName=sp_atf_next
365 STORE TO DOOR Natural Black Salt Powder | Kala Namak | Sanchal Namak | Premium Spices Blend | 100% Pure and Natural (800 gm),₹247,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg11_1?ie=UTF8&adId=A0204410WVRC5MS037AL&url=%2F365-STORE-DOOR-Natural-Sanchal%2Fdp%2FB08W1SYDW2%2Fref%3Dsr_1_485_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296552%26sr%3D8-485-spons%26psc%3D1&qualifier=1627296552&id=1917310977014418&widgetName=sp_mtf
WETE LEMON PEPPER CHILLY SALT,₹199,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg11_1?ie=UTF8&adId=A05329781AEMMHKWO2RGW&url=%2FWETE-LEMON-PEPPER-CHILLY-SALT%2Fdp%2FB08W3439XN%2Fref%3Dsr_1_486_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296552%26sr%3D8-486-spons%26psc%3D1&qualifier=1627296552&id=1917310977014418&widgetName=sp_mtf
"Pink Himalayan Rock Salt Powder Jar, 1kg",₹199,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg11_1?ie=UTF8&adId=A07404923GNJ61NLHU2KS&url=%2FPink-Himalayan-Rock-Salt-Powder%2Fdp%2FB097BXSVKP%2Fref%3Dsr_1_487_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296552%26sr%3D8-487-spons%26psc%3D1&qualifier=1627296552&id=1917310977014418&widgetName=sp_mtf
"DIETS ORGANICS Himalayan Pink Salt for Weight Loss ,Fine Grains Rock Salt Mineral Salt for Regular cooking-750gms",₹349,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg11_1?ie=UTF8&adId=A02995145WWCDOEJQFX1&url=%2FDIETS-ORGANICS-Himalayan-Mineral-cooking-750gms%2Fdp%2FB08KYKFPSR%2Fref%3Dsr_1_488_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296552%26sr%3D8-488-spons%26psc%3D1&qualifier=1627296552&id=1917310977014418&widgetName=sp_mtf
"DIETS ORGANICS Himalayan Pink Salt for Weight Loss ,Fine Grains Rock Salt Mineral Salt for Regular cooking-300gms",₹269,4.0 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg11_1?ie=UTF8&adId=A02990142L24LAS3IIVWN&url=%2FDIETS-ORGANICS-Himalayan-Mineral-cooking-300gms%2Fdp%2FB08KYL8B92%2Fref%3Dsr_1_489_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296552%26sr%3D8-489-spons%26psc%3D1&qualifier=1627296552&id=1917310977014418&widgetName=sp_btf
Ved Tatva Himalayan Pink Rock Salt Sendha Namak 1 KG (PACK OF 2),₹198,4.1 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg11_1?ie=UTF8&adId=A06886462H2AZY23X0DH0&url=%2FTatva-Himalayan-Pink-Sendha-Namak%2Fdp%2FB08ZJ9FDYV%2Fref%3Dsr_1_490_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296552%26sr%3D8-490-spons%26psc%3D1&qualifier=1627296552&id=1917310977014418&widgetName=sp_btf
SATKARMA ROCK SALT,₹189,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg11_1?ie=UTF8&adId=A07003142G8H1KHRK50FH&url=%2FSATKARMA-ROCK-SALT%2Fdp%2FB093Z69P17%2Fref%3Dsr_1_491_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296552%26sr%3D8-491-spons%26psc%3D1&qualifier=1627296552&id=1917310977014418&widgetName=sp_btf
"Farm and Farmers Pink Salt Powder/Sendha Namak, 400 gm",₹199,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg11_1?ie=UTF8&adId=A05514591FSUE53IW2QFX&url=%2FFarm-Farmers-Powder-Sendha-Namak%2Fdp%2FB08JG85G4R%2Fref%3Dsr_1_492_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296552%26sr%3D8-492-spons%26psc%3D1&qualifier=1627296552&id=1917310977014418&widgetName=sp_btf
Natural Raw Himalayan Pink Salt A Grade 100grams Crystal Form for Healthy Diet,₹149,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg12_1?ie=UTF8&adId=A037035237FX3UII3ANSO&url=%2FNatural-Himalayan-100grams-Crystal-Healthy%2Fdp%2FB08WK785FS%2Fref%3Dsr_1_529_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296554%26sr%3D8-529-spons%26psc%3D1&qualifier=1627296554&id=1379419311730520&widgetName=sp_atf_next
Midiron Himalayan Salt (Himalayan Black Salt),₹149,4.5 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg12_1?ie=UTF8&adId=A007389514DOQOESMCJCD&url=%2FMidiron-Himalayan-Salt-Black%2Fdp%2FB08B3RGKP3%2Fref%3Dsr_1_530_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296554%26sr%3D8-530-spons%26psc%3D1&qualifier=1627296554&id=1379419311730520&widgetName=sp_atf_next
Ved Tatva Himalayan Pink Rock Salt Sendha Namak 1 KG (PACK OF 5),₹495,4.5 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg12_1?ie=UTF8&adId=A06884661WIUQKWEJKLOV&url=%2FTatva-Himalayan-Pink-Sendha-Namak%2Fdp%2FB08ZJ7F5VV%2Fref%3Dsr_1_531_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296554%26sr%3D8-531-spons%26psc%3D1&qualifier=1627296554&id=1379419311730520&widgetName=sp_atf_next
"MJ7 Organics Himalayan Pink Salt for Healthy Cooking, Natural Substitute of White Salt, 1kg Pack",₹199,5.0 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg12_1?ie=UTF8&adId=A0474486O7R02Z9M03A5&url=%2FMJ7-Organics-Himalayan-Healthy-Substitute%2Fdp%2FB096MP4DR6%2Fref%3Dsr_1_532_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296554%26sr%3D8-532-spons%26psc%3D1&qualifier=1627296554&id=1379419311730520&widgetName=sp_atf_next
Green Habit Himalayan Rock Salt Powder (5 Kg Pack),"₹1,249",3.9 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg12_1?ie=UTF8&adId=A0670551IESKUS1ILWJE&url=%2FGreen-Habit-Rock-Salt-Powder%2Fdp%2FB07D8ZLBP6%2Fref%3Dsr_1_533_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296554%26sr%3D8-533-spons%26psc%3D1&qualifier=1627296554&id=1379419311730520&widgetName=sp_mtf
"ZAIQA Natural ,Pure and Safe Black Salt,1 Kg(4 pack of 250g each)",₹260,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg12_1?ie=UTF8&adId=A02893071VD498DNWOX4I&url=%2FZAIQA-Natural-Pure-Safe-Black%2Fdp%2FB099S9V3TQ%2Fref%3Dsr_1_534_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296554%26sr%3D8-534-spons%26psc%3D1&qualifier=1627296554&id=1379419311730520&widgetName=sp_mtf
Palfrey Pink Himalayan Rock Salt 800g,₹269,4.3 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg12_1?ie=UTF8&adId=A08346661I9LVMX9EM1FT&url=%2FPalfrey-Pink-Himalayan-Rock-Salt%2Fdp%2FB07P94P3KW%2Fref%3Dsr_1_535_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296554%26sr%3D8-535-spons%26psc%3D1%26smid%3DA31JJWAFDRHNWQ&qualifier=1627296554&id=1379419311730520&widgetName=sp_mtf
"DEGA FARMS Premium Himalayan Pink Salt - 500GM | 100% Pure, Organic & Natural Ingredients",₹200,4.5 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg12_1?ie=UTF8&adId=A09674192N1UB7IR5AJI5&url=%2FDEGA-FARMS-Premium-Himalayan-Pink%2Fdp%2FB08GQ5LSJ4%2Fref%3Dsr_1_536_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296554%26sr%3D8-536-spons%26psc%3D1&qualifier=1627296554&id=1379419311730520&widgetName=sp_mtf
"Qzine Natural Black Salt / Kala Namak, 200g - Healthy Rock Salt",₹195,4.2 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg12_1?ie=UTF8&adId=A09881931SYYS08DKVPAW&url=%2FQzine-100-Natural-Black-Namak%2Fdp%2FB084G4XM9H%2Fref%3Dsr_1_537_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296554%26sr%3D8-537-spons%26psc%3D1&qualifier=1627296554&id=1379419311730520&widgetName=sp_btf
"Farm and Farmers Pink Rock Salt Whole/Sendha Namak, 400 gm",₹209,1.0 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg12_1?ie=UTF8&adId=A0551647148XYVHI39BY9&url=%2FFarm-Farmers-Whole-Sendha-Namak%2Fdp%2FB08JGJQRSJ%2Fref%3Dsr_1_538_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296554%26sr%3D8-538-spons%26psc%3D1&qualifier=1627296554&id=1379419311730520&widgetName=sp_btf
B&B Organics Rock Salt (Himalayan Salt) (500 Grams),₹208,4.4 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg12_1?ie=UTF8&adId=A05320031QPUTR9EU03RA&url=%2FOrganics-Rock-Salt-Himalayan-Grams%2Fdp%2FB07DP3JZMT%2Fref%3Dsr_1_539_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296554%26sr%3D8-539-spons%26psc%3D1&qualifier=1627296554&id=1379419311730520&widgetName=sp_btf
B&B Organics Rock Salt (Himalayan Salt) - 200 Grams,₹231,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg12_1?ie=UTF8&adId=A053135525NJFPTSC0K2Q&url=%2FOrganics-Rock-Salt-Himalayan-Grams%2Fdp%2FB07P8P7WZK%2Fref%3Dsr_1_540_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296554%26sr%3D8-540-spons%26psc%3D1&qualifier=1627296554&id=1379419311730520&widgetName=sp_btf
3p Lahori Pink Himalayan Mineral Salt (100% natural) (800 GMS),₹165,3.7 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg13_1?ie=UTF8&adId=A05985671WAU9NWML1V&url=%2F3p-Lahori-Pink-Himalayan-Mineral%2Fdp%2FB07TN5QP56%2Fref%3Dsr_1_577_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296556%26sr%3D8-577-spons%26psc%3D1&qualifier=1627296556&id=139290651691073&widgetName=sp_atf_next
ATLAS Sprinklers Iodized Free Flow Table Salt-250 gm(Pack of 24),₹499,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg13_1?ie=UTF8&adId=A0656576MCQSDZYLSX24&url=%2FATLAS-Sprinklers-Iodized-Table-Salt-250%2Fdp%2FB098LNQW9D%2Fref%3Dsr_1_578_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296556%26sr%3D8-578-spons%26psc%3D1&qualifier=1627296556&id=139290651691073&widgetName=sp_atf_next
TIKKU Himalayan Pink Salt 100G Bottle X Pack of 6,₹210,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg13_1?ie=UTF8&adId=A00951333SV47UW13RBLW&url=%2FTIKKU-Himalayan-Pink-Salt-Bottle%2Fdp%2FB08F9X4GMT%2Fref%3Dsr_1_579_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296556%26sr%3D8-579-spons%26psc%3D1&qualifier=1627296556&id=139290651691073&widgetName=sp_atf_next
Marwadi Seth Natural Himalayan Pink Rock Salt Crystals | Sendha Namak | Lahori Namak - 200g,₹235,4.6 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg13_1?ie=UTF8&adId=A07710542YSLX2MKJTY9D&url=%2FMarwadi-Seth-Natural-Himalayan-Crystals%2Fdp%2FB08GM4HM5F%2Fref%3Dsr_1_580_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296556%26sr%3D8-580-spons%26psc%3D1&qualifier=1627296556&id=139290651691073&widgetName=sp_atf_next
Green Habit Himalayan Rock Salt Powder (250 Gram Pack),₹155,3.9 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg13_1?ie=UTF8&adId=A06703955RNDPH06BU06&url=%2FGreen-Habit-Himalayan-Rock-Powder%2Fdp%2FB07NWNDLPB%2Fref%3Dsr_1_581_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296556%26sr%3D8-581-spons%26psc%3D1&qualifier=1627296556&id=139290651691073&widgetName=sp_mtf
Vanalaya Himalayan Pink Salt-500g,₹230,4.2 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg13_1?ie=UTF8&adId=A0743601YZAGHHR41G3R&url=%2FVanalaya-Himalayan-Pink-Salt-500g%2Fdp%2FB07G2T7SRS%2Fref%3Dsr_1_582_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296556%26sr%3D8-582-spons%26psc%3D1&qualifier=1627296556&id=139290651691073&widgetName=sp_mtf
"By Nature Himalayan Pink Salt, 900G [for Healthy Cooking, Weight Loss & Salt Flush]",₹300,4.2 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg13_1?ie=UTF8&adId=A0849082189PU1ZS8C23V&url=%2FNature-Himalayan-Healthy-Cooking-Weight%2Fdp%2FB08HRQS42J%2Fref%3Dsr_1_583_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296556%26sr%3D8-583-spons%26psc%3D1&qualifier=1627296556&id=139290651691073&widgetName=sp_mtf
Mickno Organics Himalayan Pink Salt for Cooking Powder Organic Raw 500gm,₹199,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg13_1?ie=UTF8&adId=A05138731S9YVWTTH4DOA&url=%2FMickno-Organics-Himalayan-Cooking-Organic%2Fdp%2FB09236H3PR%2Fref%3Dsr_1_584_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296556%26sr%3D8-584-spons%26psc%3D1&qualifier=1627296556&id=139290651691073&widgetName=sp_mtf
"Organic Soul Himalayan Rock Salt, 400g",₹60,4.0 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg13_1?ie=UTF8&adId=A0503842SSOPHLS586OH&url=%2FOrganic-Soul-Himalayan-Rock-Salt%2Fdp%2FB083WCKPPC%2Fref%3Dsr_1_585_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296556%26sr%3D8-585-spons%26psc%3D1&qualifier=1627296556&id=139290651691073&widgetName=sp_btf
